7116270,QUAQTAQ             ,QUE , station not joined, Monthly mean of homogenized daily mean temperature                     , Deg Celcius,          Updated to December 2019
7116270,QUAQTAQ             ,QUE , station non jointe, Moyenne mensuelle des temperatures quotidiennes moyennes homogeneisees , Deg Celsius, Mise a jour jusqu a decembre 2019
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 1962,   -23.8,a,   -28.0,a,   -10.4,a,   -12.6,a,    -3.3,a,     1.3,a,     6.9,a,     7.4,a,     3.1,a,    -0.6,a,    -6.5,a,   -16.3,a,    -6.9,a,   -20.0,a,    -8.8,a,     5.2,a,    -1.3,a
 1963,   -22.0,a,   -19.6,a,   -22.6,a,    -7.7,a,    -3.7,a,     1.8,a,     4.6,a,     6.2,a,     1.4,a,    -2.1,a,    -6.7,a,   -16.1,a,    -7.2,a,   -19.3,a,   -11.3,a,     4.2,a,    -2.5,a
 1964,   -22.5,a,   -23.3,a,   -25.3,a,   -13.1,a,    -2.6,a,     1.4,a,     6.2,a,     4.7,a,     3.3,a,    -2.1,a,    -6.2,a,   -16.5,a,    -8.0,a,   -20.6,a,   -13.7,a,     4.1,a,    -1.7,a
 1965,   -22.3,a,   -23.4,a,   -16.4,a,   -11.2,a,    -0.4,a,     1.9,a,     4.5,a,     5.6,a,     2.8,a,    -3.3,a,    -7.0,a,   -17.1,a,    -7.2,a,   -20.7,a,    -9.3,a,     4.0,a,    -2.5,a
 1966,   -18.5,a,   -18.4,a,   -17.4,a,    -6.3,a,    -3.2,a,     2.9,a,     6.5,a,     6.0,a,     4.4,a,    -0.2,a,    -7.5,a,   -14.5,a,    -5.5,a,   -18.0,a,    -9.0,a,     5.1,a,    -1.1,a
 1967,   -21.8,a,   -29.7,a,   -22.4,a,   -14.4,a,    -1.1,a,     1.9,a,     5.1,a,     6.3,a,     2.5,a,    -1.4,a, -9999.9,M, -9999.9,M, -9999.9,M,   -22.0,a,   -12.6,a,     4.4,a, -9999.9,M
 1968,   -22.7,a,   -20.6,a,   -21.3,a,    -9.1,a,    -3.0,a,     2.4,a,     5.5,a,     5.4,a,     4.8,a,     0.8,a,    -5.3,a,   -11.4,a,    -6.2,a, -9999.9,M,   -11.1,a,     4.4,a,     0.1,a
 1969,   -17.0,a,   -15.2,a,   -19.2,a,   -16.4,a,    -4.4,a,     0.7,a,     5.4,a,     4.8,a,     1.3,a,    -2.9,a,    -6.5,a,   -13.4,a,    -6.9,a,   -14.5,a,   -13.3,a,     3.6,a,    -2.7,a
 1970,   -20.1,a,   -25.9,a,   -16.4,a,   -12.3,a,    -5.1,a,     0.9,a,     4.3,a,     5.2,a,     2.4,a,    -0.5,a,    -6.2,a,   -16.9,a,    -7.6,a,   -19.8,a,   -11.3,a,     3.5,a,    -1.4,a
 1971,   -20.7,a,   -24.3,a,   -15.7,a,   -10.4,a,    -3.8,a,     0.5,a,     4.1,a,     5.7,a, -9999.9,M, -9999.9,M, -9999.9,M,   -21.0, , -9999.9,M,   -20.6,a,   -10.0,a,     3.4,a, -9999.9,M
 1972, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1973,   -24.1, ,   -25.9, ,   -19.9, ,   -12.5, ,    -2.2, ,     2.4, ,     5.6, ,     7.5, ,     3.7, ,    -0.5, ,    -3.3, ,   -13.3, ,    -6.9, , -9999.9,M,   -11.5, ,     5.2, ,     0.0, 
 1974,   -25.0, ,   -20.5, ,   -22.3, ,   -14.7, ,    -3.7, ,     3.6, ,     7.7, ,     7.2, ,     2.2, ,    -2.9, ,    -6.2, ,   -18.5, ,    -7.8, ,   -19.6, ,   -13.6, ,     6.2, ,    -2.3, 
 1975,   -25.3, ,   -19.9, ,   -21.9, ,   -13.9, ,    -1.9, ,     3.3, ,     7.7, ,     7.5, ,     3.5, ,    -0.9, ,    -6.4, ,   -17.7, ,    -7.2, ,   -21.2, ,   -12.6, ,     6.2, ,    -1.3, 
 1976,   -22.8, ,   -26.1, ,   -21.5, ,   -11.4, ,    -2.1, ,     2.1, ,     5.3, ,     4.6, ,     1.8, ,    -3.5, ,    -6.4, ,   -19.4, ,    -8.3, ,   -22.2, ,   -11.7, ,     4.0, ,    -2.7, 
 1977,   -15.4, ,   -21.3, ,   -13.4, ,   -13.1, ,    -2.9, ,     2.6, ,     5.4, ,     6.1, ,     3.3, ,    -1.3, ,    -4.5, ,   -16.4, ,    -5.9, ,   -18.7, ,    -9.8, ,     4.7, ,    -0.8, 
 1978,   -26.8, ,   -18.1, ,   -25.2, ,   -13.7, ,    -4.7, ,     1.0, ,     5.2, ,     4.5, ,     0.7, ,    -4.3, ,   -15.5, ,   -14.0, ,    -9.2, ,   -20.4, ,   -14.5, ,     3.6, ,    -6.4, 
 1979,   -19.2, ,   -26.6, ,   -19.8, ,    -9.8, ,    -1.5, ,     1.3, ,     6.5, ,     6.8, ,     3.5, ,    -1.7, ,    -7.7, ,   -17.1, ,    -7.1, ,   -19.9, ,   -10.4, ,     4.9, ,    -2.0, 
 1980,   -18.2, ,   -21.3, ,   -17.2, ,   -12.0, ,    -1.6, ,     1.9, ,     6.3, ,     7.6, ,     2.5, ,    -1.5, ,    -7.0, , -9999.9,M, -9999.9,M,   -18.9, ,   -10.3, ,     5.3, ,    -2.0, 
 1981, -9999.9,M,   -19.6, ,   -10.9, ,   -13.2, ,    -4.4, ,     1.7, ,     7.8, ,     6.7, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    -9.5, ,     5.4, , -9999.9,M
 1982, -9999.9,M, -9999.9,M, -9999.9,M,   -15.4, ,    -4.0, ,     1.0, ,     6.8, ,     4.9, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     4.2, , -9999.9,M
 1983, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1984, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    -1.7, ,    -6.7, ,   -21.7, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1985,   -17.1, ,   -22.2, ,   -20.0, ,   -14.5, ,    -3.1, ,     3.1, ,     6.8, ,     7.5, ,     4.5, ,    -0.8, ,    -5.2, ,   -12.0, ,    -6.1, ,   -20.3, ,   -12.5, ,     5.8, ,    -0.5, 
 1986,   -22.0, ,   -19.2, ,   -22.3, ,   -10.8, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     2.7,E,    -4.3,E,   -13.7,E,   -20.1,E, -9999.9,M,   -17.7, , -9999.9,M, -9999.9,M,    -5.1,E
 1987,   -23.0,E,   -22.7,E,   -19.1,E,   -12.1,E,    -5.4,E, -9999.9,M, -9999.9,M, -9999.9,M,     4.6,E,    -1.8,E,    -8.2,E, -9999.9,M, -9999.9,M,   -21.9,E,   -12.2,E, -9999.9,M,    -1.8,E
 1988, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
